sharedaddress,uniqueaddress,shortpluscode,Consideration,Market_Value,Acquisition_Date,Completion_Date
"24, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+8CM,260000.0,260000.0,2012-02-24,2012-04-04
"24, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+8CM,268250.0,268250.0,2016-10-13,2018-04-03
"23, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+99M,240000.0,240000.0,2020-01-31,2020-07-20
"95, Royal Park, Ramsey, IM8 3UH",,8JM6+9J8,549999.0,549999.0,2023-07-27,2023-09-08
"Rosedene, 27A, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+C45,265000.0,0.0,2004-07-20,2004-10-26
"Rosedene, 27A, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+C45,275000.0,275000.0,2009-03-06,2009-04-03
"22A, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+C8P,325000.0,325000.0,2023-03-16,2023-04-06
"96, Royal Park, Ramsey, IM8 3UH",,8JM6+CJ2,529999.0,529999.0,2023-04-06,2023-05-04
"27, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+F43,255000.0,255000.0,2016-08-03,2016-09-26
"22, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+F8J,257500.0,257500.0,2019-10-25,2019-11-25
"98, Royal Park, Ramsey, IM8 3UH",,8JM6+FGQ,449999.0,449999.0,2023-03-24,2023-04-20
"Brandlesholme, 26, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+G32,240000.0,0.0,2004-11-16,2005-02-17
"Brandlesholme, 26, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+G32,252000.0,0.0,2006-09-29,2007-06-30
"Brandlesholme, 26, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+G32,268000.0,268000.0,2007-08-03,2008-02-12
"21, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+G7W,228000.0,0.0,2004-04-19,2004-05-26
"21, Ormly Avenue, Ramsey, IM8 3LQ",,8JM6+G7W,215000.0,215000.0,2019-12-10,2020-02-17
"99, Royal Park, Ramsey, IM8 3UH",,8JM6+GGG,449999.0,449999.0,2022-12-16,2023-02-10
"101, Royal Park, Ramsey, IM8 3UH",,8JM6+HFW,406999.0,406999.0,2022-09-08,2022-10-13
"100, Royal Park, Ramsey, IM8 3UH",,8JM6+HG2,449999.0,449999.0,2022-12-02,2023-03-23
"94, Royal Park, Ramsey, IM8 3UH",,8JM6+HMX,529999.0,529999.0,2022-11-04,2022-12-19
"102, Royal Park, Ramsey, IM8 3UH",,8JM6+JFM,475999.0,475999.0,2022-08-05,2022-12-16
"93, Royal Park, Ramsey, IM8 3UH",,8JM6+JMM,449999.0,449999.0,2022-10-21,2022-11-29
"76, Royal Park, Ramsey, IM8 3UH",,8JM6+JV7,472499.0,472499.0,2021-08-10,2021-10-28
"20, Ormly Avenue, Ramsey, IM8 3LF",,8JM6+M68,228000.0,0.0,2003-12-08,2004-05-18
"20, Ormly Avenue, Ramsey, IM8 3LF",,8JM6+M68,239000.0,0.0,2005-09-30,2005-10-13
"20, Ormly Avenue, Ramsey, IM8 3LF",,8JM6+M68,241000.0,241000.0,2007-02-16,2007-08-25
"20, Ormly Avenue, Ramsey, IM8 3LF",,8JM6+M68,310000.0,310000.0,2018-06-22,2018-07-31
"103, Royal Park, Ramsey, IM8 3UH",,8JM6+MCH,394999.0,394999.0,2022-06-24,2022-07-26
"92, Royal Park, Ramsey, IM8 3UH",,8JM6+MJH,449999.0,449999.0,2023-03-17,2023-04-04
"78, Royal Park, Ramsey, IM8 3UH",,8JM6+MRW,376999.0,376999.0,2021-05-07,2021-10-27
"77, Royal Park, Ramsey, IM8 3UH",,8JM6+MV2,352999.0,352999.0,2021-05-26,2021-10-25
"105, Royal Park, Ramsey, IM8 3UH",,8JM6+P9W,379999.0,379999.0,2022-03-09,2022-07-22
"104, Royal Park, Ramsey, IM8 3UH",,8JM6+PC2,398999.0,398999.0,2022-05-27,2022-08-23
"90, Royal Park, Ramsey, IM8 3UH",,8JM6+PHX,394999.0,394999.0,2022-04-14,2022-06-13
"91, Royal Park, Ramsey, IM8 3UH",,8JM6+PJ3,465999.0,465999.0,2022-07-14,2022-08-08
"79, Royal Park, Ramsey, IM8 3UH",,8JM6+PRM,434499.0,434499.0,2021-03-12,2021-06-17
"18, Ormly Avenue, Ramsey, IM8 3LF",,8JM6+Q4C,255000.0,255000.0,2013-03-01,2013-04-10
"18, Ormly Avenue, Ramsey, IM8 3LF",,8JM6+Q4C,375000.0,375000.0,2023-02-10,2023-03-30
"106, Royal Park, Ramsey, IM8 3UH",,8JM6+Q8H,379999.0,379999.0,2022-02-25,2022-03-29
"106, Royal Park, Ramsey, IM8 3UH",,8JM6+Q8H,425000.0,425000.0,2022-12-02,2023-02-27
"89, Royal Park, Ramsey, IM8 3UH",,8JM6+QHM,393999.0,393999.0,2021-12-17,2022-07-25
"80, Royal Park, Ramsey, IM8 3UH",,8JM6+QQH,424999.0,424999.0,2020-11-13,2021-08-12
"Thie Noa, 68A, Royal Park, Ramsey, IM8 3UH",,8JM6+QXQ,310999.0,310999.0,2019-09-26,2020-07-24
"Thie Noa, 68A, Royal Park, Ramsey, IM8 3UH",,8JM6+QXQ,317999.0,317999.0,2020-01-31,2020-08-05
"Thie Noa, 68A, Royal Park, Ramsey, IM8 3UH",,8JM6+QXQ,108586.29,315000.0,2020-09-25,2020-10-22
"Thie Noa, 68A, Royal Park, Ramsey, IM8 3UH",,8JM6+QXQ,375000.0,375000.0,2021-10-29,2022-02-03
"88, Royal Park, Ramsey, IM8 3UH",,8JM6+RG8,422999.0,422999.0,2021-11-26,2022-04-06
"82, Royal Park, Ramsey, IM8 3UH",,8JM6+RPX,363999.0,363999.0,2020-12-15,2021-05-19
"81, Royal Park, Ramsey, IM8 3UH",,8JM6+RQ7,352999.0,352999.0,2020-10-23,2021-05-19
"87, Royal Park, Ramsey, IM8 3UH",,8JM6+VCQ,412999.0,412999.0,2021-08-10,2021-11-05
"83, Royal Park, Ramsey, IM8 3UH",,8JM6+VPJ,410000.0,410000.0,2021-02-22,2021-06-17
"66, 66, Royal Park, Ramsey, IM8 3UH",,8JM6+VWV,393999.0,393999.0,2020-08-27,2020-12-17
"66, 66, Royal Park, Ramsey, IM8 3UH",,8JM6+VWV,419950.0,419950.0,2021-12-03,2021-12-15
"66, 66, Royal Park, Ramsey, IM8 3UH",,8JM6+VWV,455000.0,455000.0,2022-12-19,2023-01-17
"67, Royal Park, Ramsey, IM8 3UH",,8JM6+VX2,385999.0,385999.0,2020-10-09,2020-12-18
"86, Royal Park, Ramsey, IM8 3UH",,8JM6+WF9,699999.0,699999.0,2022-04-22,2022-09-16
"85, Royal Park, Ramsey, IM8 3UH",,8JM6+WHW,657500.0,657500.0,2021-09-14,2023-01-11
"65, Royal Park, Ramsey, IM8 3UH",,8JM6+WVH,400999.0,400999.0,2021-02-05,2021-08-19
"113, Royal Park, Ramsey, IM8 3UH",,8JM6+X7H,373999.0,373999.0,2021-11-05,2022-01-10
"114, Royal Park, Ramsey, IM8 3UH",,8JM6+X8X,346999.0,346999.0,2021-09-30,2023-07-21
"84, Royal Park, Ramsey, IM8 3UH",,8JM6+XMC,438999.0,438999.0,2020-07-03,2020-12-17
"41, Royal Park, Ramsey, IM8 3UF",,8JM7+28R,580000.0,580000.0,2011-08-03,2012-12-07
"41, Royal Park, Ramsey, IM8 3UF",,8JM7+28R,454000.0,454000.0,2019-03-29,2019-08-03
"10, Royal Park, Ramsey, IM8 3UF",,8JM7+32Q,359999.0,359999.0,2015-10-14,2016-07-11
"10, Royal Park, Ramsey, IM8 3UF",,8JM7+32Q,499950.0,499950.0,2022-09-12,2022-09-29
"8, Royal Park, Ramsey, IM8 3UF",,8JM7+447,370000.0,370000.0,2010-05-20,2010-09-17
"8, Royal Park, Ramsey, IM8 3UF",,8JM7+447,365000.0,365000.0,2020-06-22,2020-11-09
"8, Royal Park, Ramsey, IM8 3UF",,8JM7+447,497500.0,497500.0,2022-08-05,2022-09-05
"42, Royal Park, Ramsey, IM8 3UF",,8JM7+487,500000.0,500000.0,2009-10-23,2010-09-21
"7, Royal Park, Ramsey, IM8 3UF",,8JM7+52V,142500.0,142500.0,2008-09-26,2010-10-28
"43, Royal Park, Ramsey, IM8 3UF",,8JM7+586,478799.0,478799.0,2011-02-04,2011-09-08
"44, Royal Park, Ramsey, IM8 3UF",,8JM7+68J,487999.0,487999.0,2008-08-01,2010-08-24
"5, Royal Park, Ramsey, IM8 3UF",,8JM7+82F,396500.0,396500.0,2010-07-02,2010-10-21
"5, Royal Park, Ramsey, IM8 3UF",,8JM7+82F,369500.0,369500.0,2019-03-29,2019-04-30
"6, Royal Park, Ramsey, IM8 3UF",,8JM7+83H,569999.0,569999.0,2008-11-28,2010-09-22
"6, Royal Park, Ramsey, IM8 3UF",,8JM7+83H,461500.0,461500.0,2013-05-15,2013-11-12
"45, Royal Park, Ramsey, IM8 3UF",,8JM7+884,539999.0,539999.0,2008-07-18,2010-08-24
"45, Royal Park, Ramsey, IM8 3UF",,8JM7+884,475000.0,475000.0,2017-09-08,2017-10-23
"46, Royal Park, Ramsey, IM8 3UF",,8JM7+88R,495999.0,495999.0,2008-06-27,2010-08-24
"46, Royal Park, Ramsey, IM8 3UF",,8JM7+88R,457000.0,457000.0,2014-09-26,2014-10-22
"46, Royal Park, Ramsey, IM8 3UF",,8JM7+88R,469000.0,469000.0,2017-05-26,2017-10-10
"75, Royal Park, Ramsey, IM8 3UH",,8JM7+F3G,427769.0,427769.0,2019-06-28,2020-07-21
"47, Royal Park, Ramsey, IM8 3UH",,8JM7+F7V,395999.0,395999.0,2018-03-16,2019-12-16
"74, Royal Park, Ramsey, IM8 3UH",,8JM7+G3G,474999.0,474999.0,2020-11-16,2020-12-22
"48, Royal Park, Ramsey, IM8 3UH",,8JM7+G7V,355999.0,355999.0,2019-01-02,2020-02-13
"73, 73, Royal Park, Ramsey, IM8 3UH",,8JM7+H3F,432999.0,432999.0,2019-08-29,2020-07-22
"73, 73, Royal Park, Ramsey, IM8 3UH",,8JM7+H3F,480000.0,480000.0,2022-01-06,2022-02-05
"49 , 49, Royal Park, Ramsey, IM8 3UH",,8JM7+H7R,410999.0,410999.0,2018-08-14,2019-12-16
"49 , 49, Royal Park, Ramsey, IM8 3UH",,8JM7+H7R,410999.0,410999.0,2019-08-14,2019-12-16
"72, Royal Park, Ramsey, IM8 3UH",,8JM7+J3F,367500.0,367500.0,2020-05-29,2020-12-21
"50, Royal Park, Ramsey, IM8 3UH",,8JM7+J6P,299999.0,299999.0,2018-03-28,2018-08-17
"71, Royal Park, Ramsey, IM8 3UH",,8JM7+M2H,380999.0,380999.0,2020-07-10,2021-05-19
"51, Royal Park, Ramsey, IM8 3UH",,8JM7+M6G,332499.0,332499.0,2019-03-04,2020-07-15
"70, Royal Park, Ramsey, IM8 3UH",,8JM7+P24,367999.0,367999.0,2019-10-17,2020-07-29
"69, Royal Park, Ramsey, IM8 3UH",,8JM7+P2V,389999.0,389999.0,2021-05-07,2021-06-21
"52, Royal Park, Ramsey, IM8 3UH",,8JM7+P68,335999.0,335999.0,2018-07-18,2018-10-01
"52, Royal Park, Ramsey, IM8 3UH",,8JM7+P68,469950.0,469950.0,2022-10-26,2022-12-14
"53, 53, Royal Park, Ramsey, IM8 3UH",,8JM7+Q68,357999.0,357999.0,2019-05-10,2020-07-13
"53, 53, Royal Park, Ramsey, IM8 3UH",,8JM7+Q68,449950.0,449950.0,2022-09-30,2022-12-19
"54, Royal Park, Ramsey, IM8 3UH",,8JM7+R63,599999.0,599999.0,2020-02-24,2020-08-05
"55, Royal Park, Ramsey, IM8 3UH",,8JM7+V66,564999.0,564999.0,2018-12-05,2019-12-17
"55, Royal Park, Ramsey, IM8 3UH",,8JM7+V66,650000.0,650000.0,2021-03-04,2021-05-25
"55, Royal Park, Ramsey, IM8 3UH",,8JM7+V66,635000.0,635000.0,2021-08-16,2021-10-18
"56, Royal Park, Ramsey, IM8 3UH",,8JM7+W56,625000.0,625000.0,2020-10-06,2020-12-22
"57, Royal Park, Ramsey, IM8 3UH",,8JM7+X42,389999.0,389999.0,2018-11-14,2019-12-17
"Comaha, Mooragh Promenade, Ramsey, IM8 3UJ",,8JM8+GCC,335000.0,335000.0,2012-03-02,2012-06-22
"Ballalhergy Barn, Andreas Road, Ramsey, IM7 4EA",,8JP2+F8H,395000.0,0.0,2005-03-18,2005-07-28
"Ballalhergy Barn, Andreas Road, Ramsey, IM7 4EA",,8JP2+F8H,465000.0,0.0,2006-12-15,2007-03-10
"Ballalhergy Barn, Andreas Road, Ramsey, IM7 4EA",,8JP2+F8H,605000.0,605000.0,2021-08-20,2021-09-16
"14, Ormly Avenue, Ramsey, IM8 3LF",,8JP5+2QH,280000.0,280000.0,2010-08-06,2010-11-26
"Elleray, Bride Road, Ramsey, IM8 3UN",,8JP5+38F,322000.0,322000.0,2009-12-11,2010-03-09
"Ballabirch, 1, Ormly Avenue, Ramsey, IM8 3LF",,8JP5+3MG,290000.0,0.0,2004-11-15,2004-11-30
"Thie-Y-Vollan, Bride Road, Ramsey, IM8 3UN",,8JP5+4CM,65000.0,0.0,2004-06-02,2004-09-07
"Thie-Y-Vollan, Bride Road, Ramsey, IM8 3UN",,8JP5+4CM,270000.0,0.0,2004-06-03,2004-10-25
"Thie-Y-Vollan, Bride Road, Ramsey, IM8 3UN",,8JP5+4CM,350000.0,350000.0,2015-01-30,2015-07-01
"Wayside, Bride Road, Ramsey, IM8 3UL",,8JP5+4QJ,260000.0,260000.0,2019-03-05,2019-10-25
"Wayside, Bride Road, Ramsey, IM8 3UL",,8JP5+4QJ,355000.0,355000.0,2020-12-02,2021-02-01
"Anchor Down, Bride Road, Ramsey, IM8 3UN",,8JP5+8Q2,315000.0,315000.0,2016-11-25,2017-01-25
"Rostherne, Bride Road, Ramsey, IM8 3UN",,8JP5+9V2,235000.0,235000.0,2017-03-31,2017-05-31
"115, Royal Park, Ramsey, IM8 3UH",,8JP6+2CC,351999.0,351999.0,2021-07-19,2021-11-08
"116, Royal Park, Ramsey, IM8 3UH",,8JP6+2FR,349999.0,349999.0,2021-07-27,2021-11-23
"63, Royal Park, Ramsey, IM8 3UH",,8JP6+2QJ,305999.0,305999.0,2019-11-29,2020-08-06
"117, Royal Park, Ramsey, IM8 3UH",,8JP6+3G7,400999.0,400999.0,2021-05-21,2021-06-16
"118, Royal Park, Ramsey, IM8 3UH",,8JP6+3HR,328499.0,328499.0,2021-02-12,2021-08-13
"62, Royal Park, Ramsey, IM8 3UH",,8JP6+3R2,354999.0,354999.0,2020-02-18,2020-08-05
"61, Royal Park, Ramsey, IM8 3UH",,8JP6+3VP,676999.0,676999.0,2021-10-12,2021-11-17
"Ormly Hall, Bride Road, Ramsey, IM8 3UL",,8JP6+43V,0.25,500000.0,2013-03-26,2013-10-01
"119, Royal Park, Ramsey, IM8 3UH",,8JP6+4JC,346999.0,346999.0,2020-05-29,2020-12-02
"120, Royal Park, Ramsey, IM8 3UH",,8JP6+4MV,391999.0,391999.0,2021-12-11,2023-01-06
"60, Royal Park, Ramsey, IM8 3UH",,8JP6+4X4,636999.0,636999.0,2020-10-06,2020-12-21
"60, Royal Park, Ramsey, IM8 3UH",,8JP6+4X4,715000.0,715000.0,2023-04-05,2023-05-26
"121, Royal Park, Ramsey, IM8 3UH",,8JP6+5PF,334999.0,334999.0,2020-03-23,2020-08-12
"121, Royal Park, Ramsey, IM8 3UH",,8JP6+5PF,449950.0,449950.0,2022-10-07,2022-11-09
"122, Royal Park, Ramsey, IM8 3UH",,8JP6+5QW,362999.0,362999.0,2020-10-26,2021-05-19
"Vollan Rigg, Vollan Close, Ramsey, IM8 3UL",,8JP6+6FX,275000.0,0.0,2004-07-06,2004-10-11
"123, Royal Park, Ramsey, IM8 3UH",,8JP6+6R8,384499.0,384499.0,2020-09-25,2021-05-20
"125, Royal Park, Ramsey, IM8 3UH",,8JP6+6XQ,580999.0,580999.0,2022-08-18,2022-10-04
"1, Eastfield Gardens, Ramsey, IM8 3UL",,8JP6+7JF,0.0,115000.0,2020-02-29,2020-06-19
"1, Eastfield Gardens, Ramsey, IM8 3UL",,8JP6+7JF,505000.0,505000.0,2022-09-12,2022-11-11
"Westlands, Vollan Close, Ramsey, IM8 3UL",,8JP6+854,315000.0,0.0,2003-12-03,2004-01-15
"2, Eastfield Gardens, Ramsey, IM8 3UL",,8JP6+8G4,105000.0,105000.0,2020-02-28,2020-06-19
"2, Eastfield Gardens, Ramsey, IM8 3UL",,8JP6+8G4,430000.0,430000.0,2020-09-23,2020-10-21
"Killiney, Bride Road, Ramsey, IM8 3UL",,8JP6+97M,190000.0,190000.0,2008-03-20,2008-07-23
"Killiney, Bride Road, Ramsey, IM8 3UL",,8JP6+97M,191430.0,191430.0,2015-04-16,2015-08-06
"Fair Isle, Bride Road, Ramsey, IM8 3UN",,8JP6+C2X,285000.0,0.0,2003-05-09,2003-05-28
"58, Royal Park, Ramsey, IM8 3UH",,8JP7+233,346999.0,346999.0,2018-11-15,2019-12-17
"59, Royal Park, Ramsey, IM8 3UH",,8JP7+434,589999.0,589999.0,2019-05-10,2020-02-19
"126, Royal Park, Ramsey, IM8 3UH",,8JP7+656,779999.0,779999.0,2023-04-21,2023-05-18
"127, Royal Park, Ramsey, IM8 3UH",,8JP7+75F,832500.0,832500.0,2022-05-20,2022-07-29
"1, Palm Winds, Ramsey, IM8 3UG",,8JP7+FF9,736500.0,736500.0,2013-10-11,2015-03-30
"1, Palm Winds, Ramsey, IM8 3UG",,8JP7+FF9,875000.0,875000.0,2022-08-22,2022-11-02
"4, Palm Winds, Ramsey, IM8 3UG",,8JP7+GV9,725000.0,725000.0,2019-02-07,2019-04-30
"5, Palm Winds, Ramsey, IM8 3UG",,8JP7+HXQ,787500.0,787500.0,2017-07-28,2017-11-23
"5, Palm Winds, Ramsey, IM8 3UG",,8JP7+HXQ,750000.0,750000.0,2019-09-13,2020-02-27
"8, Grand Island, Ramsey, IM8 3UQ",,8JP7+P8X,855000.0,855000.0,2021-09-27,2021-12-16
"Thie Mooar, 9, Grand Island, Ramsey, IM8 3UQ",,8JP7+Q63,795000.0,795000.0,2020-01-21,2020-10-29
"7, Grand Island, Ramsey, IM8 3UQ",,8JP7+QG7,895000.0,895000.0,2022-05-27,2022-08-03
"1, Grand Island, Ramsey, IM8 3UQ",,8JP7+V9P,775000.0,775000.0,2021-06-16,2021-10-20
"2, Grand Island, Ramsey, IM8 3UQ",,8JP7+VGV,775000.0,775000.0,2020-11-02,2021-02-22
"3, Grand Island, Ramsey, IM8 3UQ",,8JP7+VMR,785000.0,785000.0,2021-07-12,2021-11-08
"3, Vollan Crescent, Ramsey, IM8 3UP",,8JP8+988,235000.0,235000.0,2010-12-07,2011-05-18
"3, Vollan Crescent, Ramsey, IM8 3UP",,8JP8+988,0.0,297500.0,2022-04-05,2022-04-14
"3, Vollan Crescent, Ramsey, IM8 3UP",,8JP8+988,323500.0,323500.0,2022-10-21,2022-11-18
"4, Vollan Crescent, Ramsey, IM8 3UP",,8JP8+98V,225000.0,225000.0,2008-10-03,2008-11-28
"5, Ramsey, IM8 3UP",Vollan Crescent,8JP8+C87,190000.25,190000.25,2014-12-02,2015-01-27
"5, Ramsey, IM8 3UP",Vollan Crescent ,8JP8+C87,190000.0,190000.0,2013-10-10,2014-10-09
"Ramsey, IM7 4EB","Dhoor School, Andreas",8JQ2+92H,297500.0,0.0,2005-02-01,2005-02-09
"Ramsey, IM7 4EB","The Dhoor School, Andreas Road",8JQ2+92H,795000.0,795000.0,2011-08-19,2011-11-08
"Ballagrest, Bride Road, Ramsey, IM7 4AB",,8JQ8+F2X,0.0,900000.0,2018-10-04,2019-04-08
"Balladoole Cottage, Bride Road, Ramsey, IM7 4AB",,8JV8+C2X,100000.0,100000.0,2022-05-20,2022-06-13
"Barrule Cottage, Bride Road, Ramsey, IM7 4AB",,8JX8+987,258000.0,258000.0,2008-03-27,2008-07-26
"Barrule Cottage, Bride Road, Ramsey, IM7 4AB",,8JX8+987,335000.0,335000.0,2017-05-25,2017-06-22
"Dreem Aalin, Church Road, Ramsey, IM7 1AP",,8M44+F4W,450000.0,450000.0,2022-07-01,2022-08-15
"Creggan, Port-E-Vullen, Ramsey, IM7 1AP",,8M44+GRX,315000.0,0.0,2004-02-24,2004-06-22
"Eago, Port E Vullen, Ramsey, IM7 1AP",,8M44+JCG,449950.0,449950.0,2014-08-08,2015-06-18
"Cottimans, Port E Vullen, Ramsey, IM7 1AP",,8M52+2VX,325000.0,325000.0,2018-08-13,2019-04-29
"Thie Cassan Yack, Jacks Lane, Ramsey, IM7 1AW",,8M52+43F,480000.0,480000.0,2015-03-24,2015-06-29
"The Anchorage, Port-E-Vullen, Ramsey, IM7 1AP",,8M52+5WG,580000.0,0.0,2003-12-19,2004-08-19
"The Anchorage, Port-E-Vullen, Ramsey, IM7 1AP",,8M52+5WG,955000.0,955000.0,2011-09-23,2011-11-15
"The Anchorage, Port-E-Vullen, Ramsey, IM7 1AP",,8M52+5WG,985000.0,985000.0,2018-06-22,2018-06-29
"The Old Chapel, Port-E-Vullen, Ramsey, IM7 1AN",,8M52+76X,215000.0,0.0,2005-09-09,2006-05-18
"The Old Chapel, Port-E-Vullen, Ramsey, IM7 1AN",,8M52+76X,245000.0,245000.0,2020-09-03,2020-10-15
"Stoneleigh, Port-E-Vullen, Ramsey, IM7 1AN",,8M52+98C,28500.0,450000.0,1982-04-21,2012-11-15
"Stoneleigh, Port-E-Vullen, Ramsey, IM7 1AN",,8M52+98C,28500.0,450000.0,1992-04-21,2011-09-01
"The Beach House, Port-E-Vullen, Ramsey, IM7 1AN",,8M52+C43,581000.0,581000.0,2017-08-04,2017-09-29
"The Beach House, Port-E-Vullen, Ramsey, IM7 1AN",,8M52+C43,581000.0,581000.0,2022-11-16,2022-12-09
"Port-E-Vullen House, Church Road, Ramsey, IM7 1AN",,8M52+G84,430000.0,430000.0,2011-07-22,2012-05-16
"Port-E-Vullen House, Church Road, Ramsey, IM7 1AN",,8M52+G84,675000.0,675000.0,2021-07-30,2021-10-11
"Port-E-Vullen House, Church Road, Ramsey, IM7 1AN",,8M52+G84,0.0,1.7e6,2023-04-04,2023-05-09
"Little Croft, The Colony, Ramsey, IM7 1AL",,8M52+P2M,480000.0,480000.0,2017-06-27,2017-10-12
"Gob Ny Creg, The Colony, Ramsey, IM7 1AL",,8M52+Q2X,41650.0,400000.0,2007-10-19,2008-02-26
"Gob Ny Creg, The Colony, Ramsey, IM7 1AL",,8M52+Q2X,0.0,0.0,2007-10-19,2008-03-18
"Gob Ny Creg, The Colony, Ramsey, IM7 1AL",,8M52+Q2X,510000.0,510000.0,2022-06-17,2022-08-09
"The Cronk, The Colony, Ramsey, IM7 1AL",,8M52+W2P,320000.0,0.0,2005-10-21,2006-01-20
"The Cronk, The Colony, Ramsey, IM7 1AL",,8M52+W2P,420000.0,420000.0,2020-06-25,2020-10-28
"Thie Varrey, The Colony, Ramsey, IM7 1AL",,8M62+322,1.0e6,1.0e6,2013-10-14,2014-11-07
"Ballameanagh House, Sandygate, Ramsey, IM7 3AG",,9F2V+64V,805000.0,805000.0,2007-08-16,2008-03-03
"Ballameanagh House, Sandygate, Ramsey, IM7 3AG",,9F2V+64V,657000.0,657000.0,2020-03-31,2020-07-29
"Ballamenagh Croft, Ballamenagh Road, Ramsey, IM7 3AG",,9F2W+225,399000.0,399000.0,2019-08-16,2019-09-30
"Nappin Cottage, Jurby, IM7 3AU",,9F36+WR3,200000.0,200000.0,2022-07-08,2022-07-27
"West Nappin Farm, Jurby West, IM7 3AT",,9F37+64H,1.3e6,1.3e6,2022-05-06,2022-07-28
"West Nappin Bungalow, Church Road, Jurby, IM7 3AU",,9F37+MJ4,80000.0,80000.0,2012-11-30,2013-09-24
"Cornerways, Jurby West Crossroads, Jurby West, IM7 3AY",,9F38+M35,167000.0,0.0,2005-11-04,2006-02-17
"Church View Cottage, Jurby West, Jurby West, IM7 3AY",,9F38+M7P,165000.0,0.0,2002-08-29,2002-10-23
"Church View Cottage, Jurby West, Jurby West, IM7 3AY",,9F38+M7P,265000.0,265000.0,2007-10-29,2008-05-21
"Church View Cottage, Jurby West, Jurby West, IM7 3AY",,9F38+M7P,190000.0,190000.0,2019-03-14,2019-04-25
"Ballakeenan Beg, Jurby West, Jurby West, IM7 3AY",,9F38+V77,75000.0,75000.0,2020-12-11,2021-03-24
"Jurby Hotel, Jurby Industrial Estate, Jurby, IM7 3BB",,9F5J+V67,160000.0,160000.0,2009-08-18,2009-11-26
"1, Snaefell View, Jurby, IM7 3BF",,9F5M+5R5,150000.0,150000.0,2013-01-07,2013-03-20
"1, Snaefell View, Jurby, IM7 3BF",,9F5M+5R5,150000.0,150000.0,2018-09-05,2018-09-17
"1, Snaefell View, Jurby, IM7 3BF",,9F5M+5R5,80000.0,160000.0,2022-03-25,2022-04-30
"2, Snaefell View, Jurby, IM7 3BF",,9F5M+5VC,155250.0,0.0,2006-06-20,2007-06-15
"2, Snaefell View, Jurby, IM7 3BF",,9F5M+5VC,7000.0,165000.0,2009-10-06,2009-12-23
"2, Snaefell View, Jurby, IM7 3BF",,9F5M+5VC,142500.0,142500.0,2014-05-16,2014-09-16
"2, Snaefell View, Jurby, IM7 3BF",,9F5M+5VC,0.25,150000.0,2018-10-26,2018-11-26
"3, Snaefell View, Jurby, IM7 3BF",,9F5M+6V8,115000.0,115000.0,2018-02-02,2018-04-06
"3, Snaefell View, Jurby, IM7 3BF",,9F5M+6V8,125000.0,125000.0,2020-01-24,2021-08-31
"4, Snaefell View, Jurby, IM7 3BF",,9F5M+6VH,160000.0,160000.0,2010-01-26,2010-07-09
"4, Snaefell View, Jurby, IM7 3BF",,9F5M+6VH,165000.0,165000.0,2010-12-10,2011-03-31
"4, Snaefell View, Jurby, IM7 3BF",,9F5M+6VH,159000.0,159000.0,2015-05-18,2015-11-23
"16, Snaefell View, Jurby, IM7 3BF",,9F5M+7FJ,141500.0,0.0,2004-08-17,2004-11-18
"16, Snaefell View, Jurby, IM7 3BF",,9F5M+7FJ,144000.0,144000.0,2011-11-02,2012-01-16
"16, Snaefell View, Jurby, IM7 3BF",,9F5M+7FJ,12000.0,145000.0,2022-09-30,2022-11-04
"7, Snaefell View, Jurby, IM7 3BF",,9F5M+8MW,115000.0,115000.0,2010-04-06,2010-10-04
"7, Snaefell View, Jurby, IM7 3BF",,9F5M+8MW,139000.0,139000.0,2020-08-05,2020-10-10
"6, Snaefell View, Jurby, IM7 3BF",,9F5M+8P7,92000.0,0.0,2002-12-30,2003-05-07
"14, Snaefell View, Jurby, IM7 3BF",,9F5M+999,175000.0,175000.0,2021-11-08,2022-02-28
"13, Snaefell View, Jurby, IM7 3BF",,9F5M+9CC,90000.0,0.0,2003-07-04,2004-02-20
"13, Snaefell View, Jurby, IM7 3BF",,9F5M+9CC,45000.0,0.0,2005-07-01,2005-10-31
"8, Snaefell View, Jurby, IM7 3BF",,9F5M+9M2,220000.0,220000.0,2021-11-19,2022-03-01
"12, Snaefell View, Jurby, IM7 3BF",,9F5M+CF5,10000.0,155000.0,2007-07-10,2008-01-07
"12, Snaefell View, Jurby, IM7 3BF",,9F5M+CF5,164900.0,164900.0,2011-07-04,2011-10-13
"11, Snaefell View, Jurby, IM7 3BF",,9F5M+CG7,85000.0,0.0,2002-06-21,2003-03-31
"9, Snaefell View, Jurby, IM7 3BF",,9F5M+CJR,139500.0,139500.0,2011-03-18,2011-12-02
"9, Snaefell View, Jurby, IM7 3BF",,9F5M+CJR,0.0,139500.0,2017-12-20,2018-02-20
